,nll,nll,mse,mse,signed_diff_mean,signed_diff_mean,signed_diff_std,signed_diff_std
,mean,std,mean,std,mean,std,mean,std
imputer_model,,,,,,,,
gmm_linear_heads,-304.0266677856445,677.4356832746175,3.4366206347942354,3.0715224977902778,0.008817026554606856,0.03959253237288675,0.0731515722349286,0.03327524706123877
torch_mfa,-514.3882064819336,139.58912721835932,5.152852922677994,3.9846350172122413,0.004443998087663203,0.045991002211617865,0.09273835308849812,0.03729402163780304
