,imputer_model,nll,mse
0,torch_mfa_10x10,-105.01870727539062,1.1262495517730713
1,torch_mfa_10x10,-49.88583755493164,3.473145008087158
2,torch_mfa_10x10,-39.84210968017578,1.6318001747131348
3,torch_mfa_10x10,90.72757720947266,8.931333541870117
4,torch_mfa_10x10,-19.011594772338867,12.724486351013184
5,torch_mfa_10x10,-132.27191162109375,0.4857412874698639
6,torch_mfa_10x10,-6.168551921844482,5.235383033752441
7,torch_mfa_10x10,86.37882995605469,15.08009147644043
8,torch_mfa_10x10,252.86190795898438,35.98281478881836
9,torch_mfa_10x10,213.73927307128906,12.37265682220459
10,torch_mfa_10x10,-78.21401977539062,1.7918336391448975
11,torch_mfa_10x10,-72.004638671875,0.8247109651565552
12,torch_mfa_10x10,134.93685913085938,9.19596004486084
13,torch_mfa_10x10,-48.60076141357422,2.176755666732788
14,torch_mfa_10x10,-118.91203308105469,1.9641289710998535
15,torch_mfa_10x10,86.20613861083984,11.359725952148438
16,torch_mfa_10x10,-67.17387390136719,3.4054477214813232
17,torch_mfa_10x10,-18.589927673339844,9.442087173461914
18,torch_mfa_10x10,-15.29324722290039,6.724804401397705
19,torch_mfa_10x10,-55.15613555908203,2.350945234298706
20,torch_mfa_10x10,38.88790512084961,6.776484966278076
21,torch_mfa_10x10,-70.77035522460938,5.073935508728027
22,torch_mfa_10x10,-39.199649810791016,10.837318420410156
23,torch_mfa_10x10,112.91877746582031,15.152837753295898
24,torch_mfa_10x10,-4.407651424407959,12.196441650390625
25,torch_mfa_10x10,-8.492393493652344,8.665050506591797
26,torch_mfa_10x10,0.36566901206970215,8.81898307800293
27,torch_mfa_10x10,-50.07015609741211,4.370084762573242
28,torch_mfa_10x10,-75.14962005615234,1.714220643043518
29,torch_mfa_10x10,-29.83346176147461,1.908865213394165
30,torch_mfa_10x10,1.7169406414031982,11.104726791381836
31,torch_mfa_10x10,-98.15849304199219,1.4626598358154297
32,torch_mfa_10x10,0.4039455056190491,5.877997875213623
33,torch_mfa_10x10,45.723995208740234,12.630492210388184
34,torch_mfa_10x10,-72.58555603027344,3.1730852127075195
35,torch_mfa_10x10,20.04553985595703,7.800034046173096
36,torch_mfa_10x10,28.026351928710938,17.137258529663086
37,torch_mfa_10x10,-137.10911560058594,0.608973503112793
38,torch_mfa_10x10,-58.6536865234375,2.8915443420410156
39,torch_mfa_10x10,107.2219009399414,3.2624921798706055
40,torch_mfa_10x10,50.95302200317383,2.325050115585327
41,torch_mfa_10x10,186.17945861816406,13.16357421875
42,torch_mfa_10x10,68.81441497802734,8.991484642028809
43,torch_mfa_10x10,-3.217130422592163,21.668481826782227
44,torch_mfa_10x10,14.973201751708984,10.07414722442627
45,torch_mfa_10x10,-33.567684173583984,3.462543249130249
46,torch_mfa_10x10,-167.48109436035156,0.5524348020553589
47,torch_mfa_10x10,111.95927429199219,15.480563163757324
