,imputer_model,nll,mse
0,torch_mfa_10x15,-130.5296630859375,2.6156833171844482
1,torch_mfa_10x15,-57.7610969543457,19.548357009887695
2,torch_mfa_10x15,-254.4214324951172,1.1111149787902832
3,torch_mfa_10x15,56.037418365478516,13.78500747680664
4,torch_mfa_10x15,241.09689331054688,22.70503044128418
5,torch_mfa_10x15,-225.87510681152344,0.5010839700698853
6,torch_mfa_10x15,-42.91664123535156,7.7431416511535645
7,torch_mfa_10x15,97.2248764038086,32.00874710083008
8,torch_mfa_10x15,339.6447448730469,35.87990188598633
9,torch_mfa_10x15,357.873291015625,27.343963623046875
10,torch_mfa_10x15,-99.90099334716797,3.0464587211608887
11,torch_mfa_10x15,-92.1346664428711,2.462021589279175
12,torch_mfa_10x15,632.7824096679688,32.71533203125
13,torch_mfa_10x15,-94.42662048339844,3.195068597793579
14,torch_mfa_10x15,-115.98107147216797,27.088254928588867
15,torch_mfa_10x15,8.407548904418945,11.711320877075195
16,torch_mfa_10x15,-57.352054595947266,12.411697387695312
17,torch_mfa_10x15,0.7813125848770142,11.094279289245605
18,torch_mfa_10x15,61.68964767456055,14.498313903808594
19,torch_mfa_10x15,-48.803340911865234,6.385804176330566
20,torch_mfa_10x15,134.72430419921875,15.523509979248047
21,torch_mfa_10x15,305.65093994140625,21.5521240234375
22,torch_mfa_10x15,-65.49783325195312,11.485330581665039
23,torch_mfa_10x15,106.60307312011719,21.844221115112305
24,torch_mfa_10x15,-5.143181324005127,13.342179298400879
25,torch_mfa_10x15,103.76152038574219,17.69713592529297
26,torch_mfa_10x15,-3.0573747158050537,10.557034492492676
27,torch_mfa_10x15,21.252635955810547,11.606136322021484
28,torch_mfa_10x15,-19.804227828979492,5.329406261444092
29,torch_mfa_10x15,-118.2786636352539,1.90879225730896
30,torch_mfa_10x15,119.29873657226562,15.377019882202148
31,torch_mfa_10x15,-152.59803771972656,5.148700714111328
32,torch_mfa_10x15,-45.41939163208008,11.149174690246582
33,torch_mfa_10x15,148.134521484375,34.93943786621094
34,torch_mfa_10x15,-116.20255279541016,23.965497970581055
35,torch_mfa_10x15,33.85490417480469,13.346916198730469
36,torch_mfa_10x15,-7.436462879180908,19.88821792602539
37,torch_mfa_10x15,-221.6329803466797,0.5590426921844482
38,torch_mfa_10x15,39.17536926269531,15.709027290344238
39,torch_mfa_10x15,31.032743453979492,7.9189534187316895
40,torch_mfa_10x15,-48.07695007324219,2.324924945831299
41,torch_mfa_10x15,161.2818603515625,14.613862037658691
42,torch_mfa_10x15,13.030960083007812,9.042540550231934
43,torch_mfa_10x15,436.37371826171875,29.907114028930664
44,torch_mfa_10x15,-38.61533737182617,10.077197074890137
45,torch_mfa_10x15,-50.297935485839844,4.743402481079102
46,torch_mfa_10x15,107.44185638427734,6.977214336395264
47,torch_mfa_10x15,167.32659912109375,18.932804107666016
48,torch_mfa_10x15,-53.08655548095703,5.382307052612305
49,torch_mfa_10x15,-91.05105590820312,12.865867614746094
50,torch_mfa_10x15,-139.36508178710938,4.392147064208984
51,torch_mfa_10x15,-56.12440872192383,5.987922191619873
52,torch_mfa_10x15,135.61048889160156,15.915925979614258
53,torch_mfa_10x15,-37.87938690185547,6.83990478515625
54,torch_mfa_10x15,32.80401611328125,11.133499145507812
55,torch_mfa_10x15,-21.460308074951172,11.94123363494873
56,torch_mfa_10x15,-7.444075584411621,10.698829650878906
57,torch_mfa_10x15,-170.7194061279297,6.78305196762085
58,torch_mfa_10x15,79.14405059814453,9.212189674377441
59,torch_mfa_10x15,36.934017181396484,10.51070785522461
60,torch_mfa_10x15,0.9250965714454651,15.805503845214844
61,torch_mfa_10x15,79.53723907470703,20.61859893798828
62,torch_mfa_10x15,-4.087025165557861,7.422542572021484
63,torch_mfa_10x15,-7.373167991638184,12.377509117126465
64,torch_mfa_10x15,391.2867126464844,25.957189559936523
65,torch_mfa_10x15,-39.188270568847656,7.536917209625244
66,torch_mfa_10x15,100.73426818847656,18.383289337158203
67,torch_mfa_10x15,-37.88964080810547,25.385705947875977
68,torch_mfa_10x15,-22.917827606201172,8.239662170410156
69,torch_mfa_10x15,-68.95848083496094,7.248464107513428
70,torch_mfa_10x15,-90.26933288574219,3.89245343208313
71,torch_mfa_10x15,-86.76325225830078,3.598083972930908
72,torch_mfa_10x15,-21.93327522277832,14.121885299682617
73,torch_mfa_10x15,60.807090759277344,11.06440258026123
74,torch_mfa_10x15,-57.89542007446289,1.9901623725891113
75,torch_mfa_10x15,210.13812255859375,31.087018966674805
76,torch_mfa_10x15,-66.08995819091797,8.701589584350586
77,torch_mfa_10x15,45.61574935913086,13.577645301818848
78,torch_mfa_10x15,-5.460364818572998,28.226228713989258
79,torch_mfa_10x15,-5.069060802459717,16.60002326965332
80,torch_mfa_10x15,29.760299682617188,9.46965503692627
81,torch_mfa_10x15,-109.40628051757812,2.66972279548645
82,torch_mfa_10x15,-39.46175765991211,14.430623054504395
83,torch_mfa_10x15,99.4635009765625,25.98365592956543
84,torch_mfa_10x15,40.1025276184082,28.83378028869629
85,torch_mfa_10x15,-50.19320297241211,6.050164222717285
86,torch_mfa_10x15,-129.03993225097656,4.290953636169434
87,torch_mfa_10x15,149.2169189453125,29.759265899658203
88,torch_mfa_10x15,-11.110610008239746,8.06221866607666
89,torch_mfa_10x15,-45.35395812988281,6.088755130767822
90,torch_mfa_10x15,-70.91181945800781,12.730874061584473
91,torch_mfa_10x15,-90.97589874267578,3.307108163833618
92,torch_mfa_10x15,-88.15728759765625,3.8396570682525635
93,torch_mfa_10x15,89.68296813964844,15.346587181091309
94,torch_mfa_10x15,-61.07661437988281,6.326385498046875
95,torch_mfa_10x15,-2.1774561405181885,13.02212142944336
96,torch_mfa_10x15,-85.13957214355469,5.780474662780762
97,torch_mfa_10x15,-67.87743377685547,12.056766510009766
98,torch_mfa_10x15,-2.7464866638183594,6.576581001281738
99,torch_mfa_10x15,57.60209655761719,8.634051322937012
100,torch_mfa_10x15,-24.05427360534668,9.987787246704102
101,torch_mfa_10x15,27.35399055480957,7.5088114738464355
102,torch_mfa_10x15,104.01203155517578,12.322662353515625
103,torch_mfa_10x15,-83.56928253173828,3.316176176071167
104,torch_mfa_10x15,-97.87781524658203,5.174844264984131
105,torch_mfa_10x15,-100.107666015625,2.6888387203216553
106,torch_mfa_10x15,119.3482666015625,19.87240982055664
107,torch_mfa_10x15,-162.0619659423828,5.211575984954834
108,torch_mfa_10x15,193.2174530029297,15.357649803161621
109,torch_mfa_10x15,24.48092269897461,10.63195514678955
110,torch_mfa_10x15,164.3558349609375,16.687429428100586
111,torch_mfa_10x15,-126.27777099609375,2.0257129669189453
112,torch_mfa_10x15,-86.02095794677734,3.72265887260437
113,torch_mfa_10x15,-102.72139739990234,7.473765850067139
114,torch_mfa_10x15,-45.936832427978516,9.230501174926758
115,torch_mfa_10x15,21.40707778930664,6.721490383148193
116,torch_mfa_10x15,-66.83255767822266,7.978909492492676
117,torch_mfa_10x15,28.812467575073242,21.621784210205078
118,torch_mfa_10x15,44.0208740234375,7.532855033874512
119,torch_mfa_10x15,60.197994232177734,19.571199417114258
120,torch_mfa_10x15,47.370147705078125,13.316447257995605
121,torch_mfa_10x15,517.0521850585938,113.38551330566406
122,torch_mfa_10x15,11.821769714355469,8.498364448547363
