,nll,nll,mse,mse,signed_diff_mean,signed_diff_mean,signed_diff_std,signed_diff_std
,mean,std,mean,std,mean,std,mean,std
imputer_model,,,,,,,,
gmm_linear_heads_10x15,-147.2973302359945,498.06897398498205,9.04589416227825,5.018791461063456,-0.004397769271840866,0.05073452288122675,0.23092604578062892,0.06909312700233203
torch_mfa_10x15,5.853791485989,163.88381847830968,12.092426258330885,9.897020118600661,0.0010353410541103585,0.05035951473860683,0.2598790720148478,0.10520110831330438
