,imputer_model,nll,mse
0,gmm_linear_heads,-1339.73193359375,3.8726022243499756
1,gmm_linear_heads,-1363.14208984375,1.9335753917694092
2,gmm_linear_heads,-716.3814697265625,18.033315658569336
3,gmm_linear_heads,-1400.416748046875,1.3778599500656128
4,gmm_linear_heads,-800.0863037109375,12.44983959197998
5,gmm_linear_heads,510.567626953125,14.458335876464844
6,gmm_linear_heads,-1239.3568115234375,14.224015235900879
7,gmm_linear_heads,-866.4810180664062,3.1862564086914062
8,gmm_linear_heads,-1032.712158203125,28.60092544555664
9,gmm_linear_heads,-684.0357055664062,15.327926635742188
10,gmm_linear_heads,-524.215576171875,4.294455528259277
11,gmm_linear_heads,-795.6589965820312,11.587632179260254
12,gmm_linear_heads,-1020.1180419921875,2.725142002105713
13,gmm_linear_heads,-683.951904296875,3.3851144313812256
14,gmm_linear_heads,-1005.9595947265625,11.841961860656738
15,gmm_linear_heads,-357.0572814941406,9.860923767089844
16,gmm_linear_heads,-1049.9393310546875,2.87489914894104
17,gmm_linear_heads,-956.766845703125,12.661330223083496
18,gmm_linear_heads,-1113.5010986328125,14.656719207763672
19,gmm_linear_heads,-1278.1807861328125,13.25356674194336
20,torch_mfa,-927.4677734375,2.800312042236328
21,torch_mfa,-928.2661743164062,4.874109268188477
22,torch_mfa,-574.482421875,19.443614959716797
23,torch_mfa,-1066.29248046875,1.606669306755066
24,torch_mfa,-487.10870361328125,24.612430572509766
25,torch_mfa,-403.39141845703125,23.592422485351562
26,torch_mfa,-1152.4697265625,4.436017990112305
27,torch_mfa,-1007.5120239257812,2.870793104171753
28,torch_mfa,-760.3079833984375,18.691608428955078
29,torch_mfa,-316.47998046875,28.384763717651367
30,torch_mfa,-808.268310546875,11.62781047821045
31,torch_mfa,-410.112060546875,19.660259246826172
32,torch_mfa,-1049.09423828125,3.3874387741088867
33,torch_mfa,-972.87109375,4.334487438201904
34,torch_mfa,-1098.74267578125,3.99904203414917
35,torch_mfa,-639.2536010742188,8.9879150390625
36,torch_mfa,-1056.6273193359375,2.7922260761260986
37,torch_mfa,-656.83544921875,43.83327102661133
38,torch_mfa,-1015.6678466796875,2.109997272491455
39,torch_mfa,-980.7496948242188,2.569791078567505
