,nll,nll,mse,mse,signed_diff_mean,signed_diff_mean,signed_diff_std,signed_diff_std
,mean,std,mean,std,mean,std,mean,std
imputer_model,,,,,,,,
gmm_fullconv,-87.41276895999908,175.20739914709637,10.243765139579773,5.317532256474489,-0.011336601246148348,0.10266180318601513,0.20021057538688183,0.048718959702376274
gmm_linear_heads,-252.49712400436403,116.72107714483028,6.0349987864494326,3.898726711919656,0.004899482497921781,0.05512046869640484,0.16001565307378768,0.050454984042904445
torch_mfa,-85.15769472122193,141.27339640192756,6.126362061500549,5.2049941640372,-0.010624508364708162,0.0568948302233945,0.1546659003943205,0.06720981276842153
