,imputer_model,nll,mse
228,torch_mfa_18x18,-271.6286315917969,10.993593215942383
229,torch_mfa_18x18,-274.7199401855469,12.523448944091797
230,torch_mfa_18x18,146.08963012695312,54.70746994018555
231,torch_mfa_18x18,4396.08544921875,114.18488311767578
232,torch_mfa_18x18,408.08477783203125,44.551551818847656
233,torch_mfa_18x18,38.01499557495117,22.42737579345703
234,torch_mfa_18x18,4929.28515625,63.131553649902344
235,torch_mfa_18x18,-88.71683502197266,16.45925521850586
236,torch_mfa_18x18,908.5658569335938,71.95562744140625
237,torch_mfa_18x18,9.341920852661133,24.566509246826172
238,torch_mfa_18x18,5440.017578125,74.90399169921875
239,torch_mfa_18x18,-442.5427551269531,1.5217251777648926
240,torch_mfa_18x18,784.5396118164062,109.25189971923828
241,torch_mfa_18x18,481.29888916015625,33.32796859741211
242,torch_mfa_18x18,1490.35009765625,81.20254516601562
243,torch_mfa_18x18,844.4557495117188,40.996334075927734
244,torch_mfa_18x18,4913.4697265625,58.278717041015625
245,torch_mfa_18x18,988.4335327148438,105.79500579833984
246,torch_mfa_18x18,-144.30007934570312,12.500515937805176
247,torch_mfa_18x18,850.6400146484375,43.90689468383789
248,torch_mfa_18x18,157.43894958496094,44.73768997192383
249,torch_mfa_18x18,138.95033264160156,31.855501174926758
250,torch_mfa_18x18,-96.02590942382812,13.82086181640625
251,torch_mfa_18x18,1331.5548095703125,38.14252853393555
252,torch_mfa_18x18,-41.19089126586914,31.53330421447754
253,torch_mfa_18x18,-86.96768188476562,20.457420349121094
254,torch_mfa_18x18,-208.4685516357422,20.966962814331055
255,torch_mfa_18x18,1919.630859375,31.176572799682617
256,torch_mfa_18x18,-179.07266235351562,10.526350021362305
257,torch_mfa_18x18,2406.42724609375,36.71367645263672
258,torch_mfa_18x18,1199.0062255859375,70.8283462524414
259,torch_mfa_18x18,921.9063110351562,94.01931762695312
260,torch_mfa_18x18,204.7436065673828,44.82002258300781
261,torch_mfa_18x18,118.9346923828125,23.23767852783203
262,torch_mfa_18x18,-172.5709991455078,19.516258239746094
263,torch_mfa_18x18,-220.5924835205078,14.624588012695312
264,torch_mfa_18x18,66.42308807373047,32.617435455322266
265,torch_mfa_18x18,-336.4273681640625,20.971460342407227
266,torch_mfa_18x18,428.1530456542969,58.28498458862305
267,torch_mfa_18x18,-50.51369857788086,9.786375045776367
268,torch_mfa_18x18,608.7866821289062,140.22076416015625
269,torch_mfa_18x18,48.08198928833008,35.484981536865234
270,torch_mfa_18x18,70.38182067871094,32.98485565185547
271,torch_mfa_18x18,9848.84765625,144.76202392578125
272,torch_mfa_18x18,-578.1272583007812,4.477158546447754
273,torch_mfa_18x18,968.0659790039062,44.43644332885742
274,torch_mfa_18x18,-137.85865783691406,16.154460906982422
275,torch_mfa_18x18,6404.3896484375,85.483642578125
276,torch_mfa_18x18,-354.2816162109375,2.8259294033050537
277,torch_mfa_18x18,1685.830810546875,89.44210052490234
278,torch_mfa_18x18,10009.564453125,96.36198425292969
279,torch_mfa_18x18,-459.62908935546875,13.54056453704834
280,torch_mfa_18x18,438.099609375,79.4737319946289
281,torch_mfa_18x18,-145.66107177734375,51.3455924987793
282,torch_mfa_18x18,3188.239990234375,66.05601501464844
283,torch_mfa_18x18,-109.77491760253906,13.92995834350586
284,torch_mfa_18x18,-85.68973541259766,17.356945037841797
285,torch_mfa_18x18,-50.46449279785156,18.08470916748047
286,torch_mfa_18x18,-142.3094482421875,18.31861114501953
287,torch_mfa_18x18,3.914546251296997,39.08409118652344
288,torch_mfa_18x18,-255.11294555664062,4.975449562072754
289,torch_mfa_18x18,745.5364379882812,64.05621337890625
290,torch_mfa_18x18,186.19046020507812,32.198246002197266
291,torch_mfa_18x18,1226.8125,169.33837890625
292,torch_mfa_18x18,140.60072326660156,44.782772064208984
293,torch_mfa_18x18,99.19944763183594,24.302064895629883
294,torch_mfa_18x18,-91.61779022216797,24.989850997924805
295,torch_mfa_18x18,9548.447265625,74.01024627685547
296,torch_mfa_18x18,-209.81483459472656,9.599730491638184
297,torch_mfa_18x18,-148.83349609375,31.112693786621094
298,torch_mfa_18x18,737.1070556640625,75.32901000976562
299,torch_mfa_18x18,778.0010986328125,100.14033508300781
300,torch_mfa_18x18,3936.415771484375,66.68709564208984
301,torch_mfa_18x18,4624.0986328125,53.878543853759766
302,torch_mfa_18x18,-295.8134460449219,9.166714668273926
303,torch_mfa_18x18,7057.6650390625,63.558021545410156
304,torch_mfa_18x18,6368.68310546875,86.61253356933594
305,torch_mfa_18x18,48.52474594116211,23.576719284057617
306,torch_mfa_18x18,218.6491241455078,29.301963806152344
307,torch_mfa_18x18,5461.908203125,42.671504974365234
308,torch_mfa_18x18,10343.01171875,110.47454071044922
309,torch_mfa_18x18,2.668642282485962,18.54499626159668
310,torch_mfa_18x18,673.5263671875,60.629302978515625
311,torch_mfa_18x18,43.41697311401367,75.60320281982422
312,torch_mfa_18x18,-154.60498046875,10.146766662597656
313,torch_mfa_18x18,59.246849060058594,28.678449630737305
314,torch_mfa_18x18,-262.8505554199219,7.344509124755859
315,torch_mfa_18x18,1362.0643310546875,61.30862808227539
316,torch_mfa_18x18,3804.5107421875,70.21703338623047
317,torch_mfa_18x18,642.6896362304688,49.38690948486328
318,torch_mfa_18x18,788.8548583984375,49.79432678222656
319,torch_mfa_18x18,-61.291900634765625,25.804414749145508
320,torch_mfa_18x18,1726.622314453125,23.764474868774414
321,torch_mfa_18x18,-24.626615524291992,18.354652404785156
322,torch_mfa_18x18,-172.6094512939453,62.959407806396484
323,torch_mfa_18x18,189.0109100341797,33.465293884277344
324,torch_mfa_18x18,90.51771545410156,29.74498748779297
325,torch_mfa_18x18,6402.45166015625,59.17198944091797
326,torch_mfa_18x18,142.26480102539062,36.57956314086914
327,torch_mfa_18x18,-122.64053344726562,36.190372467041016
328,torch_mfa_18x18,288.2249755859375,40.23732376098633
329,torch_mfa_18x18,-480.62890625,3.977714776992798
330,torch_mfa_18x18,-469.3902893066406,2.8888087272644043
331,torch_mfa_18x18,901.2183837890625,75.36226654052734
332,torch_mfa_18x18,-487.54144287109375,7.4780378341674805
333,torch_mfa_18x18,94.01078796386719,28.933441162109375
334,torch_mfa_18x18,-36.473915100097656,13.330193519592285
335,torch_mfa_18x18,3809.361083984375,134.1456298828125
336,torch_mfa_18x18,-14.799188613891602,20.23419952392578
337,torch_mfa_18x18,99.6196060180664,47.452327728271484
338,torch_mfa_18x18,506.2811279296875,57.1690673828125
339,torch_mfa_18x18,-92.10974884033203,13.069744110107422
340,torch_mfa_18x18,489.25341796875,46.971065521240234
341,torch_mfa_18x18,449.3320617675781,50.40427780151367
342,torch_mfa_18x18,-473.84368896484375,5.614077568054199
343,torch_mfa_18x18,-56.195438385009766,19.438602447509766
344,torch_mfa_18x18,891.4749755859375,69.16261291503906
345,torch_mfa_18x18,-172.9147186279297,10.960649490356445
346,torch_mfa_18x18,-96.46432495117188,15.750372886657715
347,torch_mfa_18x18,147.88442993164062,34.7671012878418
348,torch_mfa_18x18,379.5162658691406,10.075324058532715
349,torch_mfa_18x18,867.3173828125,43.286277770996094
350,torch_mfa_18x18,-120.1005630493164,9.522256851196289
351,torch_mfa_18x18,-14.379908561706543,22.881540298461914
352,torch_mfa_18x18,901.938720703125,66.89482879638672
353,torch_mfa_18x18,10.604717254638672,13.540497779846191
354,torch_mfa_18x18,-334.54644775390625,10.108691215515137
355,torch_mfa_18x18,-66.14151000976562,21.874401092529297
356,torch_mfa_18x18,-40.22843551635742,14.021428108215332
357,torch_mfa_18x18,-276.7582092285156,5.204747200012207
358,torch_mfa_18x18,5708.9873046875,73.62481689453125
359,torch_mfa_18x18,61.572471618652344,35.30875015258789
360,torch_mfa_18x18,72.22736358642578,43.14598846435547
361,torch_mfa_18x18,42.4659309387207,23.094276428222656
362,torch_mfa_18x18,286.5877685546875,45.80486297607422
363,torch_mfa_18x18,-67.984375,18.272985458374023
364,torch_mfa_18x18,939.7056274414062,71.50262451171875
365,torch_mfa_18x18,-189.0231475830078,20.53887939453125
366,torch_mfa_18x18,5253.73828125,64.41624450683594
367,torch_mfa_18x18,-90.62217712402344,27.07529067993164
368,torch_mfa_18x18,63.46678161621094,85.42924499511719
369,torch_mfa_18x18,383.78302001953125,56.15464782714844
370,torch_mfa_18x18,199.695556640625,50.14328384399414
371,torch_mfa_18x18,-57.72694396972656,26.625696182250977
372,torch_mfa_18x18,148.8758087158203,22.971385955810547
373,torch_mfa_18x18,1199.19921875,108.49056243896484
374,torch_mfa_18x18,1060.335205078125,55.749725341796875
375,torch_mfa_18x18,-181.64129638671875,7.016430854797363
376,torch_mfa_18x18,2836.78857421875,80.7265396118164
377,torch_mfa_18x18,-203.35317993164062,10.731363296508789
378,torch_mfa_18x18,-154.90325927734375,4.3824872970581055
379,torch_mfa_18x18,305.5078125,25.473127365112305
380,torch_mfa_18x18,55.55628967285156,28.40387535095215
381,torch_mfa_18x18,191.8528289794922,39.9368782043457
382,torch_mfa_18x18,12143.638671875,95.09346008300781
383,torch_mfa_18x18,-208.93560791015625,9.496746063232422
384,torch_mfa_18x18,-187.65634155273438,6.441760063171387
385,torch_mfa_18x18,-386.1053771972656,8.118631362915039
386,torch_mfa_18x18,394.43487548828125,62.18485641479492
387,torch_mfa_18x18,52.4116096496582,45.57163619995117
388,torch_mfa_18x18,-313.0444030761719,7.369481563568115
389,torch_mfa_18x18,557.9700927734375,31.92744255065918
390,torch_mfa_18x18,1434.4500732421875,102.7643051147461
391,torch_mfa_18x18,179.09849548339844,32.137454986572266
392,torch_mfa_18x18,-27.10572052001953,15.733284950256348
393,torch_mfa_18x18,-121.00330352783203,15.606245994567871
394,torch_mfa_18x18,3.6152470111846924,32.22428512573242
395,torch_mfa_18x18,840.7176513671875,71.4937515258789
396,torch_mfa_18x18,0.6358662247657776,44.41312789916992
397,torch_mfa_18x18,214.25125122070312,40.21592330932617
398,torch_mfa_18x18,554.6941528320312,74.20286560058594
399,torch_mfa_18x18,7746.9248046875,90.5820083618164
400,torch_mfa_18x18,571.719970703125,58.13576889038086
401,torch_mfa_18x18,754.1222534179688,85.32455444335938
402,torch_mfa_18x18,31.06954002380371,35.931705474853516
403,torch_mfa_18x18,8810.041015625,107.15289306640625
404,torch_mfa_18x18,-89.9813461303711,17.492340087890625
405,torch_mfa_18x18,525.2474365234375,106.54891204833984
406,torch_mfa_18x18,599.3516235351562,43.339385986328125
407,torch_mfa_18x18,1018.9853515625,52.03202819824219
408,torch_mfa_18x18,656.87841796875,59.952091217041016
409,torch_mfa_18x18,77.49396514892578,28.76203155517578
410,torch_mfa_18x18,486.07733154296875,39.56700897216797
411,torch_mfa_18x18,401.92095947265625,33.97319030761719
412,torch_mfa_18x18,228.23495483398438,43.185916900634766
413,torch_mfa_18x18,543.1957397460938,31.111581802368164
414,torch_mfa_18x18,2308.229248046875,39.67201232910156
415,torch_mfa_18x18,99.9109115600586,26.429706573486328
416,torch_mfa_18x18,-312.4964294433594,6.2530388832092285
417,torch_mfa_18x18,302.97515869140625,32.11219787597656
418,torch_mfa_18x18,1364.06103515625,69.87504577636719
419,torch_mfa_18x18,-523.272705078125,3.2487781047821045
420,torch_mfa_18x18,-62.10453796386719,15.141399383544922
421,torch_mfa_18x18,538.1834106445312,79.26013946533203
422,torch_mfa_18x18,-169.1823272705078,17.465984344482422
423,torch_mfa_18x18,608.734130859375,66.73330688476562
424,torch_mfa_18x18,1395.2916259765625,81.94795227050781
425,torch_mfa_18x18,187.01922607421875,39.20927047729492
426,torch_mfa_18x18,501.9383544921875,28.33413314819336
427,torch_mfa_18x18,-476.3460693359375,1.425351619720459
428,torch_mfa_18x18,9762.875,85.37393188476562
429,torch_mfa_18x18,-15.8202543258667,22.411083221435547
430,torch_mfa_18x18,-60.02830123901367,5.581075191497803
431,torch_mfa_18x18,928.3430786132812,80.21041870117188
432,torch_mfa_18x18,3641.104736328125,220.4925537109375
433,torch_mfa_18x18,81.88278198242188,69.0846176147461
434,torch_mfa_18x18,4090.5908203125,61.928863525390625
435,torch_mfa_18x18,824.551513671875,54.3290901184082
436,torch_mfa_18x18,-24.40969467163086,30.295536041259766
437,torch_mfa_18x18,105.15147399902344,45.44083786010742
438,torch_mfa_18x18,-95.32914733886719,10.875043869018555
439,torch_mfa_18x18,4641.28564453125,79.87432098388672
440,torch_mfa_18x18,59.236385345458984,23.301435470581055
441,torch_mfa_18x18,-156.51531982421875,10.283027648925781
442,torch_mfa_18x18,-92.80702209472656,13.595412254333496
443,torch_mfa_18x18,-46.39113998413086,31.299482345581055
444,torch_mfa_18x18,1276.4678955078125,155.6457977294922
445,torch_mfa_18x18,192.17393493652344,35.619930267333984
446,torch_mfa_18x18,8239.0361328125,89.36854553222656
447,torch_mfa_18x18,756.2713012695312,39.29475402832031
448,torch_mfa_18x18,9170.1591796875,97.90791320800781
449,torch_mfa_18x18,116.37146759033203,69.84854888916016
450,torch_mfa_18x18,1144.4349365234375,68.99298858642578
451,torch_mfa_18x18,12764.4462890625,149.94610595703125
452,torch_mfa_18x18,1293.3699951171875,65.78923034667969
453,torch_mfa_18x18,421.1450500488281,48.95310592651367
454,torch_mfa_18x18,-88.88683319091797,12.658644676208496
455,torch_mfa_18x18,-261.97308349609375,5.460912227630615
456,torch_mfa_18x18,63.679664611816406,35.37434387207031
457,torch_mfa_18x18,7951.84228515625,185.84201049804688
458,torch_mfa_18x18,402.2969055175781,91.5284423828125
459,torch_mfa_18x18,-166.82901000976562,18.83710479736328
460,torch_mfa_18x18,1134.48291015625,63.30631637573242
461,torch_mfa_18x18,186.7123565673828,44.80344009399414
462,torch_mfa_18x18,-8.854827880859375,19.180322647094727
463,torch_mfa_18x18,146.47239685058594,23.726964950561523
464,torch_mfa_18x18,422.5610046386719,41.393287658691406
465,torch_mfa_18x18,212.69082641601562,27.969623565673828
466,torch_mfa_18x18,864.43017578125,51.3287239074707
467,torch_mfa_18x18,-23.00279426574707,30.242416381835938
468,torch_mfa_18x18,339.24285888671875,46.9886589050293
469,torch_mfa_18x18,554.5836181640625,46.5429573059082
470,torch_mfa_18x18,1097.93896484375,64.62238311767578
471,torch_mfa_18x18,176.3815460205078,19.90323257446289
472,torch_mfa_18x18,382.7425231933594,44.69905090332031
473,torch_mfa_18x18,187.96815490722656,47.51431655883789
474,torch_mfa_18x18,116.30660247802734,34.125274658203125
475,torch_mfa_18x18,-5.789910316467285,22.92551612854004
476,torch_mfa_18x18,-397.6560974121094,5.321027755737305
477,torch_mfa_18x18,39.25382995605469,30.123291015625
