,nll,nll,mse,mse,signed_diff_mean,signed_diff_mean,signed_diff_std,signed_diff_std
,mean,std,mean,std,mean,std,mean,std
imputer_model,,,,,,,,
gmm_linear_heads_18x18,-222.55417677351272,319.89942568458997,31.658447198534013,15.092316860568875,0.09388504728265015,0.07042791782330254,0.2850612830325961,0.05419857811818986
torch_mfa_18x18,998.0060683215987,2250.059628835807,47.89213164643049,35.86940746528679,0.01059666929070429,0.07683440121404576,0.35248304748646914,0.13415106244168082
