,nll,nll,mse,mse,signed_diff_mean,signed_diff_mean,signed_diff_std,signed_diff_std
,mean,std,mean,std,mean,std,mean,std
imputer_model,,,,,,,,
gmm_linear_heads,-1076.02729473114,544.8349307631405,18.007242012023926,9.58751452588893,0.04072049874812365,0.06277523423963452,0.09313238859176635,0.03143164452637822
torch_mfa,-1315.5366149902343,421.5479718399655,16.603312623500823,13.126973070927368,-0.008701227483106777,0.04009920794157902,0.10248270519077778,0.042801022788543266
